Platform,Lat,Lon,Elevation (m),Year,Month,Day,Hour (UTC),Minute,DST,Sounding Base,Sounting Top,Sounding Levels,CAPE,700-500mb Lapse Rate,850-500mb Lapse Rate,LI,KI,Thompson Index,Total Totals,T 1000mb,T 850mb,T 700mb,T 500mb,Convective Temperature,1000-700mb RH,PWAT,700-500mb Average RH,Surface-700mb Average RH,Surface-700mb Average Wind Speed,1000-700mb Average U-Wind Component,1000-700mb Average V-Wind Component,850mb Average U-Wind Component,850mb Average V-Wind Component,700mb Average U-Wind Component,700mb Average V-Wind Component,500mb Average U-Wind Component,500mb Average V-Wind Component,250mb Average U-Wind Component,250mb Average V-Wind Component,0-6km Shear,0-3km Storm Relative Helicity,Wet Bulb Zero Level,Equilibrium Level,Lowest Freezing Level,-10C Level,Cloud Depth Ratio,Energy Helicity Index,Bulk Richardson Number,date,Precip?,Lightning?
KXMR,28.47,-80.55,5,2008,3,1,12,0,FALSE,16.4,100459.3,140,0,-0.001963828,-0.001514579,16.25505054,-7.7,-23.95505054,40.2,17,6,2,-14.9,2.127528357,48.24125602,17.418778,9.805095595,50.21980491,10.0652957,7.061365639,-0.966980685,2.9,4.14,19.72,3.48,31.92,8.55,78.87,13.91,0.006232518,-25.80608227,6073.821193,,11578.61508,16186.7324,,0,0,3/1/08,0,
KXMR,28.47,-80.55,5,2008,3,2,12,0,FALSE,16.4,100492.1,126,0,-0.002314201,-0.001905453,15.6806305,1.9,-13.7806305,40.6,18.2,8.6,2.2,-17.7,-0.122969181,50.78691888,19.63222561,38.17766715,52.37637799,10.71724714,-9.293157806,-5.384617338,-8.49,-7.12,-6.32,-6.32,30.01,2.63,52.87,4.63,0.003998946,18.52778034,7445.417491,,11511.46904,15881.45283,,0,0,3/2/08,0,
KXMR,28.47,-80.55,5,2008,3,3,12,0,FALSE,16.4,100623.4,125,-62.44984815,-0.001981779,-0.00159283,1.148723523,3.8,2.651276477,43.5,20.2,8.4,3.4,-13.7,14.91710636,55.73989692,22.57741632,21.58204024,56.86146097,16.7622504,-9.512374706,11.88441641,-8.05,17.26,-4.68,10.04,-9.16,4.27,78.48,-21.03,0.00058228,111.077339,7515.079368,16318.55372,11973.40428,15475.31218,0.682465351,-0.043354768,-208478.5263,3/3/08,0,
KXMR,28.47,-80.55,5,2008,3,4,12,0,FALSE,16.4,100787.4,136,669.4023898,-0.00173613,-0.001724338,-1.952751252,18.9,20.85275125,42.2,21,13.8,4.8,-10.3,20.1166998,71.59921536,32.80990459,26.69688605,72.72581995,22.53565363,-1.100800067,20.33028277,0,25.08,8.75,-5.05,18.98,1.66,13.94,-1.22,0.002316016,226.1061375,8929.848758,,12069.24541,18889.56249,,0.94597493,561833.4781,3/4/08,1,1
KXMR,28.47,-80.55,5,2008,3,6,12,0,FALSE,16.4,97998.7,129,0,-0.002633932,-0.002163373,7.874434799,26.5,18.6255652,57.4,12.8,14.4,7,-15.9,6.271249477,43.03342295,22.30516222,55.24372735,45.27478431,22.65173291,22.26749253,4.01540186,27.04,7.24,33.89,2.96,47.04,0,104.52,18.43,0.007224705,15.43026909,8783.029089,,12953.70576,16463.33924,,0,0,3/6/08,1,1
KXMR,28.47,-80.55,5,2008,3,7,12,0,FALSE,16.4,100524.9,130,804.7905686,-0.001887129,-0.001872078,-3.869057553,31.6,35.46905755,45.6,21.8,15,5.2,-11.3,20.14189797,79.52113282,42.91688317,80.17655796,80.06393207,33.87504968,0.299301824,33.65499834,-3.05,34.86,11.67,43.56,33.98,12.37,93.92,8.22,0.005351126,227.3427908,12181.09656,,13001.36532,17421.64638,,1.143520837,292347.6449,3/7/08,1,1
KXMR,28.47,-80.55,5,2008,3,8,0,0,FALSE,16.4,82001.3,87,1309.992919,-0.002070124,-0.002028678,-7.44694909,38.5,45.94694909,54.8,23.2,15.4,5,-13.1,20.22472738,80.48683648,45.47532025,78.07112987,80.81706665,37.22873312,21.9369934,29.37312871,20.02,34.68,32.16,26.99,26.53,45.96,54.26,14.54,0.006259292,325.1416741,11856.35516,,12634.83307,17466.72347,,2.662083068,406823.1323,3/8/08,1,
KXMR,28.47,-80.55,5,2008,3,9,10,0,TRUE,16.4,100885.8,121,0,-0.001860764,-0.001233748,22.87683207,-39.7,-62.57683207,4.6,10.2,7,6,-10.3,3.087288581,34.05946334,10.11265369,6.356759571,37.15005903,15.65009857,8.333028601,-4.068781069,1.25,1.49,23.73,16.61,49.38,13.23,85.01,49.08,0.007776465,-47.08437078,4168.805014,,12963.08489,18895.68939,,0,0,3/9/08,0,
KXMR,28.47,-80.55,5,2008,3,10,11,0,TRUE,16.4,100820.2,106,11.30778581,-0.001660879,-0.001152485,10.90442412,2.5,-8.404424123,23.2,15.8,5.4,3.8,-10.7,10.49434035,45.88629994,17.47574995,22.6584309,47.18092678,13.84998582,2.894546531,-0.353465313,0.25,-2.9,27.04,7.24,42.63,19.88,87.12,23.34,0.006967997,-13.36322044,5621.699324,5251.889006,12022.85215,18729.51536,3.645578974,-0.000944428,3154.507098,3/10/08,0,
KXMR,28.47,-80.55,5,2008,3,11,10,0,TRUE,16.4,100656.2,120,0,-0.00164291,-0.001543746,6.711129758,26.4,19.68887024,42,18.4,8.8,1.6,-12.7,12.64711682,86.1395389,27.87614732,24.10975201,85.41934588,19.18814927,16.32768919,1.1135,16.85,-2.97,31.92,8.55,43.96,3.85,114.48,20.19,0.007439483,-122.1521455,10365.87844,,11897.41945,17830.99258,,0,0,3/11/08,0,
KXMR,28.47,-80.55,5,2008,3,12,11,0,TRUE,16.4,100656.2,131,-55.54878939,-0.001721577,-0.001848799,0.425004651,18.7,18.27499535,45.4,18,12,1.2,-13.7,15.90677975,66.63968506,24.6966217,8.752402244,67.6110082,28.13926057,27.68750167,4.807133289,26.1,6.99,35.86,9.61,53.22,9.38,107.4,28.78,0.008406414,-60.37360178,8134.658118,18190.46836,10629.55706,16796.38657,0.536922585,0.020960503,-12844.75191,3/12/08,0,
KXMR,28.47,-80.55,5,2008,3,13,10,0,TRUE,16.4,100853,118,0,-0.001737383,-0.00157555,5.86282985,4.8,-1.06282985,40.1,16.6,7.4,0.6,-14.3,12.48248876,46.72574767,16.28775134,9.217370197,48.75391604,14.27815157,8.907277043,-9.360557816,0.84,-0.49,21.44,-17.99,36.36,-20.99,85.14,0,0.007070261,58.65430438,6028.899699,,10358.73217,16162.79121,,0,0,3/13/08,0,
KXMR,28.47,-80.55,5,2008,3,15,10,0,TRUE,16.4,100721.8,121,0,-0.001788191,-0.001931022,5.515665107,32.7,27.18433489,49.9,18.8,13.4,2,-13.5,9.71571809,71.34294951,28.60883409,28.33881233,71.19038924,25.75135997,25.08251417,4.161307102,23.13,0,26.61,4.69,41.35,7.29,113.07,41.15,0.006101398,163.2177274,10283.60143,,11581.3652,17462.9128,,0,0,3/15/08,1,
KXMR,28.47,-80.55,5,2008,3,16,10,0,TRUE,16.4,100820.2,107,686.2940731,-0.001994764,-0.00173544,-3.661552431,23,26.66155243,48.1,22.6,13.4,6.4,-11.1,19.29121312,53.81419104,28.67805969,15.34743451,55.00839016,39.59203916,40.11539513,-0.526970695,41.99,0,42.62,-11.42,40.86,-3.57,53.83,-4.71,0.005889605,160.0716564,10412.86058,,14138.01864,18645.32805,,0.686601432,226509.2672,3/16/08,0,
KXMR,28.47,-80.55,5,2008,3,17,10,0,TRUE,16.4,100820.2,124,5.155626019,-0.001911438,-0.001827236,6.254980483,-23.5,-29.75498048,7.4,18.8,15.8,6.8,-9.9,14.0791461,33.57026413,17.18012615,20.28810996,35.87670749,12.54713929,-7.289251167,-6.694663109,-1.56,-5.82,7.23,-15.5,23.4,-13.51,41.88,-29.32,0.003229494,-39.51679265,9212.548396,3837.04223,13513.62896,18467.84836,8.049660505,-0.001273336,3103.193398,3/17/08,0,
KXMR,28.47,-80.55,5,2008,3,18,10,0,TRUE,16.4,62001.3,89,7.302240821,-0.001702219,-0.001853513,6.548643147,1.3,-5.248643147,31.2,19.8,17.2,6,-8.9,13.68115626,44.59342584,21.42439067,17.58613846,46.0632014,14.06989209,-9.55103,7.590246667,-6.36,9.08,-1.49,1.25,31.59,-5.57,47.5,-12.73,0.002671613,12.29488023,9416.575044,4502.78406,13156.1684,21273.3683,6.817994962,0.000561126,5313.057246,3/18/08,0,
KXMR,28.47,-80.55,5,2008,3,19,10,0,TRUE,16.4,100787.4,124,2.248183244,-0.001543719,-0.00171054,5.545854087,-1.5,-7.045854087,25.6,20.8,17.2,6.6,-7.1,15.62231003,42.30371935,21.21260276,12.48381869,43.75715567,32.30676108,0.913960478,31.29859681,5.57,31.59,10.3,28.31,9.5,3.46,24.68,-17.28,0.000286616,254.6645639,9606.752255,3944.11265,15949.93916,20977.57717,11.02613981,0.003578329,15247.32607,3/19/08,0,
KXMR,28.47,-80.55,5,2008,3,20,10,0,TRUE,16.4,65000,108,177.9257776,-0.001644196,-0.001663446,-0.682613023,29.9,30.58261302,43,21.2,15,6,-8.5,20.05384215,80.23804275,40.61899646,45.17074787,80.62734949,38.46445315,30.76511247,23.30354449,33,19.05,35.8,13.03,44.27,31,61.02,16.35,0.007200593,308.566573,13609.64027,30039.54981,13823.27253,19713.70228,0.440441282,0.343137172,48032.20308,3/20/08,1,
KXMR,28.47,-80.55,5,2008,3,21,10,0,TRUE,16.4,93999.3,116,1.266177294,-0.002086566,-0.001897392,7.441823775,-36.1,-43.54182377,14,18,13.4,5,-13.1,9.332738776,33.78053594,13.40630613,7.609833684,35.23692296,9.159553939,-4.37731646,-3.01111465,-1.46,2.53,4.07,-0.36,30.63,5.4,86.18,23.09,0.003882572,33.27470832,7364.851626,4348.614002,12153.098,17425.25892,11.50269342,0.000263323,633.923531,3/21/08,0,
KXMR,28.47,-80.55,5,2008,3,22,10,0,TRUE,16.4,65000,100,0,-0.001692694,-0.001839681,13.90838333,-9.3,-23.20838333,9.4,19,14,3,-11.7,5.211144926,39.30116789,17.93463212,22.1613662,41.26180601,13.87668419,9.012107203,5.900474037,14,0,20.91,-1.83,24.69,4.35,58.2,10.26,0.004244394,55.72570931,7126.601068,,11279.36788,17977.79922,,0,0,3/22/08,1,
KXMR,28.47,-80.55,5,2008,3,23,10,0,TRUE,16.4,100721.8,127,0,-0.001859522,-0.001805636,1.763622435,31.7,29.93637756,48.2,18.6,11,2,-14.1,14.22142564,91.08699608,32.74490034,25.69185868,91.17864033,10.03437984,8.626824121,1.47618593,7.94,0.69,15.4,4.13,43.56,11.67,57.48,40.25,0.007162102,-3.41264102,10520.83732,,10847.11321,16859.14315,,0,0,3/23/08,1,
KXMR,28.47,-80.55,5,2008,3,24,10,0,TRUE,16.4,100754.6,124,434.1751874,-0.002106483,-0.001992867,-2.671778066,17.3,19.97177807,49,17.8,10.8,1.4,-16.7,16.40256787,79.00812814,28.83973019,48.47652919,79.5564292,14.46983043,6.804740216,-2.836044197,2.34,3.34,15.66,9.04,36.78,30.86,87.71,50.64,0.007375162,66.43434417,8745.12334,,11303.89987,15434.88966,,0.180275899,114434.0605,3/24/08,0,
KXMR,28.47,-80.55,5,2008,3,25,10,0,TRUE,16.4,101049.9,119,0,-0.001826473,-0.001299957,18.95693094,-37.1,-56.05693094,2.8,10.8,3,0.8,-14.9,2.640398314,33.11854427,9.157534902,11.29983251,36.0293913,24.09998068,7.087296041,-19.65583133,-7.51,-20.64,26.09,-15.06,40.39,-7.12,63.9,-5.59,0.005754887,-67.17322434,4330.798155,,10561.8676,16672.2915,,0,0,3/25/08,0,
KXMR,28.47,-80.55,5,2008,3,26,10,0,TRUE,16.4,101115.5,118,0,-0.001999636,-0.001447656,15.31363534,2.1,-13.21363534,37.2,16,5,2.2,-15.1,5.91793611,48.3670384,16.8464223,20.37462229,50.18932984,10.54569602,-2.859409969,-4.377806036,-4.27,-9.16,0.78,-8.91,16.38,-7.64,36.02,3.15,0.002553138,-75.40629057,5421.824434,,11718.58151,16601.27987,,0,0,3/26/08,0,
KXMR,28.47,-80.55,5,2008,3,27,10,0,TRUE,16.4,101115.5,113,0,-0.002042772,-0.001632215,13.63369865,-3.7,-17.33369865,37.4,18.4,8.6,3.6,-14.1,7.351597362,45.16844996,16.57175063,8.69118789,46.50461697,5.413395688,-1.216631792,1.627676342,1,-2.74,-3.57,3.57,12.01,1.05,35.8,-13.03,0.001806382,-8.776805963,7004.063247,,12366.41221,17317.63472,,0,0,3/27/08,0,
KXMR,28.47,-80.55,5,2008,3,28,10,0,TRUE,16.4,101017.1,128,0,-0.001955752,-0.001535426,11.86043554,-3.3,-15.16043554,38,20.2,9.2,4.8,-12.3,6.846277921,44.93756164,19.81805368,8.91050542,47.08063143,9.683840764,-2.970698259,8.84175653,-4.12,11.33,-1.81,6.76,15.4,4.13,45.45,-21.19,0.002220123,-31.11357354,7402.562074,,13374.64719,18124.6725,,0,0,3/28/08,0,
KXMR,28.47,-80.55,5,2008,3,29,10,0,TRUE,16.4,101082.7,116,0,-0.001914314,-0.001566194,10.71316629,-0.5,-11.21316629,39.4,19.8,10,4.8,-11.9,10.00490496,49.14159888,22.32838228,8.018662306,51.37147398,6.282053401,-3.662520107,-3.115501005,-6.74,-14.45,0.25,0.94,11.04,0.97,40.86,-3.57,0.001657687,-26.32847534,7632.474632,,13341.04264,17705.8542,,0,0,3/29/08,0,
KXMR,28.47,-80.55,5,2008,3,30,10,0,TRUE,16.4,101181.1,116,0,-0.002011312,-0.001757082,5.072889764,2.3,-2.772889764,43,21.4,10.8,3.8,-13.7,12.52340764,50.41469309,24.25300122,19.25331088,52.21179372,10.45596892,-10.10205351,-1.608411371,-13.02,0,-1.94,0,21.22,5.69,41.75,-19.47,0.003225188,1.695437566,7365.071031,,12465.70294,17702.86583,,0,0,3/30/08,1,
KXMR,28.47,-80.55,5,2008,3,31,10,0,TRUE,16.4,101115.5,144,468.758404,-0.001553341,-0.001628757,-0.932991208,33.5,34.43299121,45.3,20.6,11,1.8,-11.7,18.6273475,98.88302632,42.07332673,67.99086339,98.63804858,15.42121447,-10.22723953,11.53814238,-15.34,12.87,-3.87,4.62,-6.53,-4.57,3.32,-37.95,0.00054037,-41.03608602,11402.61974,,11406.30453,18041.99533,,-0.120225064,1686242.385,3/31/08,1,
KXMR,28.47,-80.55,5,2008,4,1,10,0,TRUE,16.4,101148.3,106,463.254739,-0.001751856,-0.001818956,-2.125704179,25.5,27.62570418,41,21.4,13.2,3,-12.3,18.53102583,66.34491592,33.01834816,37.80913604,67.78455009,15.73691932,-3.7188004,14.31238087,-4.79,13.15,6.51,11.28,15.6,10.93,55.89,-39.13,0.002759042,61.93142585,10869.56681,,13388.18324,18080.60242,,0.179312666,326379.8979,4/1/08,0,1
KXMR,28.47,-80.55,5,2008,4,2,11,0,TRUE,16.4,101148.3,130,233.1815596,-0.001850407,-0.001881305,-1.379400174,32.1,33.47940017,48.6,19.8,13.8,3.6,-12.5,18.00601112,83.61747491,40.4802099,54.49995151,84.4892208,5.557690858,-0.690976016,3.799680213,-3.7,-1.73,2.06,7.7,0.41,-0.88,18.15,-49.87,-6.70E-05,-19.33517957,11223.30548,26868.99938,12132.07763,18203.19393,0.385295807,-0.028178796,-6766087.755,4/2/08,0,
KXMR,28.47,-80.55,5,2008,4,3,10,0,TRUE,16.4,101279.5,137,0,-0.001778096,-0.001820234,1.926946033,29.8,27.87305397,46.3,22.4,14,4,-11.5,15.53632552,75.14421404,38.76640358,57.85085186,76.20303567,11.50750471,-1.080766169,10.98824378,-5.8,8.28,0.88,4.98,2.55,-5.46,29.95,-13.97,0.000651979,31.36071276,11481.12292,,12474.55533,18519.31654,,0,0,4/3/08,1,1
KXMR,28.47,-80.55,5,2008,4,4,10,0,TRUE,16.4,101312.3,126,1005.968394,-0.001813064,-0.001754091,-2.665850236,10.9,13.56585024,38.4,21.2,15.2,6.4,-9.5,21.32956897,53.81331191,33.87630806,56.61728613,56.10645391,19.89352932,-1.333808892,20.06648142,0,23.13,1.58,18.01,3.46,9.5,25.37,-11.83,0.000844037,37.48859457,9786.835206,,13680.55599,19370.07936,,0.235702133,2316780.56,4/4/08,0,
KXMR,28.47,-80.55,5,2008,4,5,10,0,TRUE,16.4,101246.7,125,737.3724613,-0.001917766,-0.001820441,-3.485236351,22.5,25.98523635,45.4,22.2,14.8,6,-10.9,20.25769698,66.47268492,32.7389463,26.52896126,67.62388509,22.55361067,7.51489062,20.93930726,7.64,16.38,14.84,14.84,16.06,22.93,16.36,16.36,0.003778625,151.1291524,10856.91426,,14382.31147,18642.82649,,0.696490469,379328.094,4/5/08,1,1
KXMR,28.47,-80.55,5,2008,4,6,10,0,TRUE,16.4,101213.9,120,0,-0.001789589,-0.001979036,1.037913466,29.1,28.06208653,45.8,23.2,17.2,5,-10.7,15.71996362,53.69901686,32.14103908,38.16630596,54.6274748,21.7878319,19.3474761,10.46601385,16.07,5.85,20.87,12.05,22.65,-8.24,22.43,48.09,0.003014178,59.33612381,11375.33495,,13116.79832,18673.92612,,0,0,4/6/08,1,1
KXMR,28.47,-80.55,5,2008,4,7,10,0,TRUE,16.4,101017.1,123,-92.4829011,-0.001557538,-0.001597856,0.720481569,29.6,28.87951843,41.7,20.6,13.2,4.4,-9.3,18.11280698,82.19201417,38.72968337,35.73788129,82.68038582,12.38605026,11.23248918,2.633883527,13.78,2.43,18.4,-4.93,19.74,-13.83,27.6,47.81,0.00382676,43.44406562,11368.53448,22129.48404,14952.27917,19316.56066,0.62245591,-0.025111458,-46977.73434,4/7/08,1,
KXMR,28.47,-80.55,5,2008,4,8,10,0,TRUE,16.4,101115.5,152,145.9193653,-0.001929981,-0.001956126,-2.517094157,23.5,26.01709416,45,20.8,15,4.4,-12.5,18.83687423,60.32266677,30.87131328,32.4833284,61.70223542,12.52306942,-1.679825291,-9.240206323,0,-11.08,1.83,-0.66,13.57,-6.33,44.52,37.36,0.001052544,22.39192808,9060.418048,25223.28549,13646.94841,18001.96908,0.511639656,0.02042135,269485.0355,4/8/08,1,
KXMR,28.47,-80.55,5,2008,4,9,10,0,TRUE,16.4,101082.7,115,-282.0465642,-0.001876567,-0.001569085,2.19685947,0.1,-2.09685947,38.2,21.6,13,7.4,-9.1,17.0237407,60.41150462,26.59433275,10.41632218,61.32686039,10.31385692,-5.223510674,-4.513680787,-5.22,-3.01,-4.01,-5.73,9.6,-5.54,27.31,-12.73,0.000962837,-5.186199343,9117.318226,24289.13813,13863.93709,19505.7962,0.527481316,0.009142186,-569416.4765,4/9/08,0,
KXMR,28.47,-80.55,5,2008,4,11,10,0,TRUE,16.4,101345.1,100,0,-0.001984901,-0.001535216,15.5702273,-24.5,-40.0702273,26.8,21.6,14.6,10.4,-7.3,4.814670639,31.48132051,17.25712826,10.72767448,33.41281986,7.293672791,-1.276239642,5.965855154,-0.33,0.91,6.11,5.12,7.74,-4.47,25.08,-14.48,0.001257546,30.49599024,8852.385523,,15872.40629,20707.12596,,0,0,4/11/08,0,
KXMR,28.47,-80.55,5,2008,4,12,10,0,TRUE,16.4,101279.5,106,-334.4574887,-0.001964641,-0.001385135,1.424630828,-3.4,-4.824630828,36.7,22,12.6,10.4,-7.1,19.08199461,53.63639392,26.70154338,10.52866124,55.17909035,10.85705414,3.07091874,5.6373267,-4.88,-1.31,9.98,8.37,14.06,5.12,44.13,0,0.001906721,34.54378739,9627.529604,24930.39535,15491.15562,20297.06336,0.577957091,-0.072208927,-340969.552,4/12/08,0,
KXMR,28.47,-80.55,5,2008,4,13,10,0,TRUE,16.4,101378,144,-7.566887018,-0.001621518,-0.001638938,0.765122769,0.5,-0.265122769,35.2,21,14.4,5.6,-8.7,18.75523877,63.47945685,27.54454292,8.05489838,64.68297204,14.61344722,12.30102065,5.575990676,13.85,11.62,15.49,18.46,45.12,26.05,62.1,22.6,0.007840966,-49.45644564,9894.215848,18296.43618,14350.11612,19878.60956,0.752940466,0.002338946,-1875.899432,4/13/08,1,
KXMR,28.47,-80.55,5,2008,4,14,10,0,TRUE,16.4,101574.8,129,0,-0.001501083,-0.001174525,13.79036841,-20.1,-33.89036841,25.6,15.2,5.6,2.4,-10.7,9.021847151,41.75489264,12.2913871,5.83581999,43.74355799,32.8912635,26.54976605,5.364766052,4.95,-4.95,76.28,35.57,116.72,42.48,169.51,61.7,0.020065069,159.1968533,6311.192588,,12916.8709,18449.05809,,0,0,4/14/08,0,
KXMR,28.47,-80.55,5,2008,4,15,10,0,TRUE,16.4,98999.3,107,0,-0.001629946,-0.001177088,16.73515298,-19.3,-36.03515298,22.2,8.2,0.6,-1.5,-15.5,3.67055183,41.95269029,8.952477102,6.828786087,43.87978731,25.58751409,21.68152053,-12.14357168,19.74,-13.83,36.02,-3.15,70.17,0,125.39,22.11,0.011929288,-93.79667037,3236.605582,,5069.991413,15971.34687,,0,0,4/15/08,0,
KXMR,28.47,-80.55,5,2008,4,16,10,0,TRUE,16.4,98999.3,117,0,-0.001555931,-0.001391082,10.88520025,-10.3,-21.18520025,33.2,15,4.6,-1.1,-14.5,5.663261886,46.03342264,12.48875356,5.953126543,46.48090932,19.59542671,1.263898247,-18.25040908,-14.16,-14.16,13.55,-29.07,23.74,-50.91,69.94,-32.61,0.008550191,109.8993999,5701.156241,,7559.514219,16487.26706,,0,0,4/16/08,0,
KXMR,28.47,-80.55,5,2008,4,17,10,0,TRUE,16.4,101607.6,121,0,-0.001570425,-0.001137634,16.31156369,-9.8,-26.11156369,30.3,17.4,5.8,3.6,-10.1,7.457481981,39.70108567,14.76474888,11.46231616,41.11985825,16.54526307,-5.109132636,-13.48019406,-20.64,-7.51,1.74,-19.95,5.69,-21.22,24.05,-24.05,0.003341118,-27.44390258,7076.124609,,12058.87302,18984.3374,,0,0,4/17/08,0,
KXMR,28.47,-80.55,5,2008,4,18,10,0,TRUE,16.4,101410.8,119,0,-0.001903575,-0.001800476,15.07302137,-21.1,-36.17302137,18.6,19,13.6,5,-11.7,3.786631304,34.00716062,14.05330336,5.175045054,36.03684698,8.155350682,-6.858242201,4.004637705,-7.83,7.83,-5.03,-0.44,11.46,8.03,58.02,-15.55,0.002061779,3.908505342,7266.343515,,14127.13217,18427.6149,,0,0,4/18/08,0,
KXMR,28.47,-80.55,5,2008,4,19,10,0,TRUE,16.4,101443.6,112,0,-0.002283705,-0.001963457,9.304470296,-20.5,-29.8044703,24,18.8,13,5.4,-14.5,6.769666002,36.16068369,18.59744457,28.89485732,38.55077915,9.736083147,5.282188023,5.989983272,1.05,5.93,13.15,4.79,17.8,-3.14,47.83,-4.18,0.002706541,2.132928701,7275.561957,,13456.9202,17073.49136,,0,0,4/19/08,0,
KXMR,28.47,-80.55,5,2008,4,20,10,0,TRUE,16.4,101345.1,134,11.89992845,-0.002140353,-0.001794203,2.033634108,-5.8,-7.833634108,46.7,19.8,12.6,6.2,-12.5,14.55120337,71.49569969,27.25260427,3.161136154,72.2713386,13.66900386,12.47942288,3.203404149,8.64,2.31,20.67,-3.65,37.17,-17.33,63.72,-75.94,0.005842176,44.69481562,8814.047981,8825.276553,13544.67454,17629.35939,2.058439832,0.003324157,3959.420204,4/20/08,0,
KXMR,28.47,-80.55,5,2008,4,21,10,0,TRUE,16.4,101738.8,109,0,-0.001992529,-0.001671599,10.33852149,-15.7,-26.03852149,27,16.4,12.8,6.8,-10.7,6.18288627,29.07960883,16.22991939,14.870006,30.83459353,12.06871369,9.080136849,-5.938319426,4.95,-4.95,18.15,-8.46,39.06,-22.55,55.53,-20.21,0.006525125,53.89099526,7181.428468,,14099.62357,18717.1922,,0,0,4/21/08,0,
KXMR,28.47,-80.55,5,2008,4,22,10,0,TRUE,16.4,101771.7,111,0,-0.0020993,-0.001699308,7.405994319,7.7,0.294005681,42.4,20.8,10,4.6,-13.7,10.98072702,49.24333902,18.98475956,14.16318167,50.45741363,15.48662443,9.179710924,-10.75708908,9.08,-6.36,16.12,-19.21,24.57,-20.62,59.07,-41.36,0.005296676,1.11752499,7306.834164,,13008.34205,17340.17678,,0,0,4/22/08,0,
KXMR,28.47,-80.55,5,2008,4,23,10,0,TRUE,16.4,101804.5,117,0,-0.002077138,-0.001725959,3.623751794,16.1,12.47624821,41.2,16.4,11,5,-13.1,14.22362949,65.48135946,24.90106135,22.84575957,66.59882576,21.4978731,2.14919214,-21.55148136,1.39,-15.88,4.86,-27.57,13.51,-23.4,32.56,-56.39,0.003664721,47.55670404,9456.870004,,13188.50811,17340.46972,,0,0,4/23/08,1,
KXMR,28.47,-80.55,5,2008,4,24,10,0,TRUE,16.4,102066.9,127,33.0728728,-0.002145186,-0.001808075,-1.166788869,8.7,9.866788869,40.6,21.6,12.4,5.8,-12.9,16.61359678,57.75631706,25.69687991,22.67280537,58.73354921,18.77778772,-15.83817468,-9.699388778,-20.64,-7.51,-6.33,-13.57,0,-13.02,16.42,-45.12,0.001165972,-56.25789476,9411.367733,,12917.59245,17822.47538,,-0.011628814,55137.34195,4/24/08,1,
KXMR,28.47,-80.55,5,2008,4,25,10,0,TRUE,16.4,101968.5,129,0.205619129,-0.001798331,-0.001648918,0.98695761,0.1,-0.88695761,33.2,21.6,12,4.6,-11.1,16.51056668,45.6384251,21.9115085,16.82398951,47.12858921,11.08159987,-9.64609589,-3.978777147,-11.33,-4.12,0.25,2.9,1.14,-12.97,27.22,-9.91,0.001329441,-3.106935346,8915.934686,11949.24358,12728.88456,18560.92659,1.082454904,-3.99E-06,300.6465851,4/25/08,0,
KXMR,28.47,-80.55,5,2008,4,26,10,0,TRUE,16.4,101771.7,153,0,-0.001895665,-0.001867437,7.842604422,-13.3,-21.14260442,25.2,21.2,13.6,4,-12.5,9.583794821,33.97720985,18.27647626,25.53816143,35.72216642,8.265340547,-5.069089692,-1.757064926,-10.72,-9,-5.36,4.5,15.7,-2.77,36.78,-30.86,0.00240577,-33.87608847,7230.766349,,12204.7248,17503.93757,,0,0,4/26/08,0,1
KXMR,28.47,-80.55,5,2008,4,27,10,0,TRUE,16.4,101968.5,134,0,-0.001770765,-0.001477256,8.662934397,0.7,-7.962934397,37,21.8,10.4,5.2,-10.3,12.46047282,54.93789638,25.3036117,22.91862936,56.23440717,6.569160026,-3.967958808,2.423276959,-6.06,-3.5,-5.73,4.01,11.08,0,43.56,-11.67,0.001345691,-23.56196687,7858.14075,,13426.13466,18791.0111,,0,0,4/27/08,0,
KXMR,28.47,-80.55,5,2008,4,28,10,0,TRUE,16.4,102066.9,144,-44.97960461,-0.001764152,-0.001557424,2.028069834,17.3,15.27193017,40.4,21.8,12.8,6.4,-9.1,16.38223831,62.42880668,32.95814221,60.39530867,63.03707061,15.15565668,7.594538025,11.2050467,11.46,8.03,19.34,5.18,26.25,12.24,70.87,6.2,0.004544543,84.13085004,8782.810188,18192.61517,13146.32588,17816.60162,0.654956587,-0.023651077,-19239.21122,4/28/08,0,
KXMR,28.47,-80.55,5,2008,4,29,10,0,TRUE,16.4,101870.1,137,119.8150511,-0.001910004,-0.001689768,-0.208810509,16.1,16.30881051,43.6,20.6,13.2,6.2,-10.5,18.08126931,76.56313371,39.03556289,69.75748404,77.02801205,16.64794391,13.54817378,-4.79057038,17.04,-1.49,18.76,-3.31,48.04,17.49,77.16,35.98,0.007384989,-22.31324836,9628.403991,22218.76163,12481.86711,18700.788,0.529568837,-0.016709144,31537.22109,4/29/08,0,
KXMR,28.47,-80.55,5,2008,4,30,10,0,TRUE,16.4,101706,109,0,-0.001759789,-0.001555541,16.35969594,-27.5,-43.85969594,19.4,19.2,10.8,4.4,-10.9,4.076522268,38.06180581,15.84089537,12.93732327,40.03648833,15.51522632,10.11224167,-9.604671828,9.23,-7.75,20.28,-5.43,33.8,-9.06,70.06,12.35,0.005184834,-32.35621944,6934.488707,,12244.30921,18455.26129,,0,0,4/30/08,0,
